Multibanco,"Multibanco não levantou dinheiro mais debitou na conta. Fazem 15 dias e até agora não dão solução...dizem estão averiguando a 15 dias, uma vergonha pois nem no banco nem no atendimento via telemóvel não sabem informar nada."
Falsa campanha - não façam parte deste banco,"Boa tarde, no dia 9 de abril ganhei um os voucher oferecidos na campanha ""abapecaquefaltava"" depois de ter feito o processo que parece me ter sido feito para que as pessoas desistam da oferta. No entanto eu não desisti e no dia 13 já tinha feito o envio de todos os formulários e da proposta de qual seria o hotel que tinha interesse e as datas possíveis. Depois de ter ficado mais 10 dias sem resposta (segundo o regulamento da campanha a resposta não pode demorar mais de 7 dias) decidi voltar a questionar o banco sobre o que se passava, para minha surpresa recebo um email a dizer que devo escolher outros hotéis como opção e outras datas porque o voucher não pode ser utilizado em certas datas, sendo que não existe qualquer referencia a isso no regulamento. Apos responder novamente a equipa não obtive qualquer tipo de resposta até agora. Isto fica de aviso para quem pretende fazer parte deste banco que tem unicamente como objectivo burlar o cliente desde o momento inicial."
Desvinculação de conta,"Boa tarde, Este à um mês a tentar fazer desvinculação de conta do activobank, já fui ao balcão e já liguei 4 vezes para o atendimento e ainda não tenho o meu processo concluído. Acho uma falta de respeito e hoje voltei a liguei pelo que, e a colega disse-me que não conseguiu aceder ao meu processo, como assim???? Peço a vossa ajuda para o assunto acima apresentado pois isto é uma vergonha."
Debitou mais de uma vez o valor na minha conta e não é devolvido,"Olá, Informo que no dia 27/10/2020 já efetuei uma queixa através da linha de contacto do ActivoBank, mas até agora nada foi feito. No dia 24/10/2020 efetuei compras no site do CTT24H Fiz 5 compras, foram elas: ?7.5 pago no cartão de débito ActivoBank. ?1.5 pago no cartão de débito ActivoBank. ?1.5 pago no cartão de débito ActivoBank. ?1.5 pago no cartão de débito Moey!. ?1.5 pago no cartão de débito Moey!. Porem o CTT está a debitar da minha conta ActivoBank uma transação de ?7.5 para além das que foram realmente efetuadas. Entrei em contacto com o CTT e nada o fazem, não sei de quem foi o erro, mas o erro existe. Quero que o valor que debitaram a mais da minha conta de ?7.5  seja devolvido."
Depósito que sumiu,"Dia 26-08 fiz um depósito em um caixa do activo Bank localizado no banco milenium de Via Longa...passado uma semana que o depósito não tinha caído na minha conta,procurei o banco Milenium eles falaram para eu ligar para o activo bank,pois eles não resolviam nada...liguei para o banco mandei o comprovante de depósito...mas até agora ninguém respondeu...já vai se passar 1 mes...e nada...gostaria da devolução do meu dinheiro mas eles não resolvem..."
Moratória,"Venho por este meio reportar o meu desagrado devido ao ""abandono"" e ausência de resposta ao cliente activobank. Fiz vários pedidos de moratória, sem obter qualquer resposta,positiva ou negativa. Desde dia 1/09/2020 que contacto a linha de apoio ao cliente nr 210030700, opção 7,chego a estar em espera mais de uma hora e a chamada desliga-se automaticamente,solicitei pedido de contacto e também não fui contactada,dirigi-me ao balcão do arrabida shopping,no qual fui informada que não têm acesso a essa informação no balcão.Aguardo resposta.Obrigada"
Tenho a minha conta penhorada pela segurança social,"Tenho a mibha conta penhorada pela segurança social, mas hoje recebi de apoio ao ti de 1300 euros ao qual o banco me penhorou 110? ,liguei com a seguranca social ao qual me disseram que tal n pode acontecer devido ao artio738. E ate ao momento n me resolveram a sitiacao ,estou nisto desde as 8h da manha"
Internacional transferwise e compras online,"Olá. tentei ligar diversas vezes para o banco e ninguém me atende!! Mandei e-mail também e muito menos isso!!! por isso estou cá. Uso a aplicação para enviar dinheiro para o Brasil, e sempre tudo da certo. Hoje pela manhã,  e até agora estou há tentar diversas vezes e só dá transferência cancelada. Preciso urgente de suporte há isso, pois tenho urgência para enviar o dinheiro!! Não posso ficar sem isso. E hoje fui comprar também, pois achei estranho e também não deu. Antes tive problema com o número de telefone, que me auxiliaram a trocar no caixa eletrônico, acabou que não deu para trocar, e acabei deixando para lá pois consegui comprar sempre pelo PayPal, e hoje também fui tentar comprar e não consegui. Preciso resolver meu problema urgente!!!! Segue em anexo o que aparece. Obrigado"
Oferta ordenado - condição de fidelização,"E-mail enviado no dia 12-02-2020 sem qualquer tipo de resposta até hoje, sendo que no dia 02-03-2020 foi cobrado da minha conta à ordem o valor de 15,00?. Boa tarde, Contactei a vossa linha de apoio durante a tarde do dia de ontem acerca do assunto enviado no e-mail a que respondo, mas as respostas não foram conclusivas. O meu salário em tempos e por minha iniciativa, foi domiciliado na vossa instituição por transferência bancária com código característico de vencimento até quando foi possível domiciliar desta forma. Neste momento não há possibilidade de domiciliar o meu salário na vossa instituição a não ser por transferencia de outra conta titulada por mim, como tem sido efetuado nos últimos meses. Posto isto, foi-me ""oferecido a um preço vantajoso"" o equipamento descrito por vocês no e-mail enviado anteriormente, mas houveram nesta ""oferta"" alguns pontos essenciais que não me foram expostos. Desconheço por completo qualquer tipo de contrato de fidelização vinculado por mim com a vossa instituição. Venho então por este meio solicitar que me façam chegar algum tipo de contrato por mim assinado onde eu alguma vez aceitei e tive conhecimento desta fidelização. Este contrato foi solicitado por mim via telefone durante o dia de ontem, mas o mesmo ainda não me foi enviado. Aguardo uma resposta célere e conclusiva  acerca deste assunto. Caso não aconteça irei reportar este assunto no final desta semana a todas as entidades reguladoras e arbitrais que estejam ao meu alcance. Cumprimentos, Carlos Neto"
Bloqueio ao acesso ao homebanking na semana do Natal,"Na semana após o Natal e ante passagem de ano tentei aceder á aplicação para pagamento do valor mínimo do meu cartão de crédito o qual não foi possível pois a mesma se encontrava com erro do sistema. Tentei entrar um contacto via telefónica com  o apoio ao cliente do Activo Bank o qual durante essa mesma semana foi impossível pois apenas chamava e ninguém atendia, por esse motivo foi me cobrado o valor por limite excedido no cartão. Acho incrível como uma empresa diz estar disponível para o cliente e no final ser o que se vê. Será essa uma forma simpática de cobrar valores aos clientes que tentam regularizar as suas dividas sem ter prejuízo e no final o banco acaba por lucrar com os ditos erros de sistema? Agradeço uma avaliação e o mínimo que o banco deveria fazer visto não ser o único cliente a queixar-me do mesmo seria fazer a devolução do valor retirado visto o sistema ser vosso, operado por voces assim como a manutenção do mesmo ser de exclusiva responsabilidade da instituição e não do cliente que apenas é o cliente!!!"
Depósito notas em multibanco,"No passado dia 29/12/2018, por volta das 12h30-13h (não sei precisar) dirigi-me à máquina multibanco no banco Millennium sito na Rua Manuel Marques 23G - Lisboa, para realizar um depósito de notas na minha conta, num total de 2500?. O referido depósito teve de ser fraccionado devido ao montante máximo de notas que pode ser realizado de cada vez. Acresce que a própria máquina, por vezes, devolve algumas notas neste tipo de transação por dificuldade de leitura, creio. Numa das vezes que a máquina informou para retirar algumas notas, as mesmas não se encontravam disponíveis para retirar, tendo a máquina fechado a portinhola de acesso e devolvido o cartão. Contabilizado o total do depósito verifico que se encontram em falta 80?. No dia 31/12/2018 dirigi-me ao banco em questão onde me informaram que até à sexta-feira seguinte, dia 04/01/2019, o problema deveria estar regularizado, caso contrário deveria dirigir-me ao banco referente ao cartão, neste caso o ActivoBank. Já por diversas vezes me desloquei ao ActivoBank no Parque das Nações a fim de registar a reclamação, mas o tempo de espera é incomportável. Gostaria assim que fosse devolvido o montante em falta, ou que me informassem como posso obter o registo de operações da máquina multibanco de forma a me ser possível fazer prova deste facto. Antecipadamente grato."
Movimentos bancários,Péssimo funcionamento. Fazer compras online faz com que me debitem a duplicar. O saldo disponível altera dias vezes. No ato da compra e dias depois de a compra se refletir nos movimentos.
Reembolso não creditado na conta,"Boa noite, No passado dia 1 de Julho efectuei uma compra on-line e paguei por Paypal através de um cartão MBNET do ActivoBank criado no mesmo dia. Posteriormente, resultante da insatisfação da referida compra, no passado dia 10 de Outubro o Paypal efectuou a devolução do montante da compra (reembolso) para o mesmo cartão MBNET usado no pagamento. Até ao dia de hoje, 24 de Novembro, e depois de e-mails trocados, contacto através da linha de apoio ao cliente (chamada paga) e e-mail enviado à provedoria do cliente (aguarda resposta...), ainda aguardo que o ActivoBank me reponha este montante e me justifique de passados 45 dias ainda não aparecer na minha conta! Por outro lado, dado que estou privado de usar este montante desde o dia 10 de Outubro, penso que o ActivoBank deverá tratar os clientes de forma recíproca e por isso além deste montante deverá-me também creditar na conta os correspondentes juros de acordo com o vosso preçário (juros a descoberto) pelo uso do meu dinheiro sem minha autorização. Anexos enviados para o ActivoBank: 1- Extracto do Cartão MBNET com a descrição do reembolso efectuado no dia 10 de Outubro (obtido através da vossa página, do ActivoBank !!!) ; 2- Confirmação da SIBS do reembolso efectuado no dia 10 de Outubro e o valor ; 3- Confirmação do PayPal do reembolso no dia 10 de Outubro e o valor."
Campanhas,"Abri duas contas no activo bank (uma conta conjunta com a minha namorada em que ela é 1ª titular) em Julho de 2017, outra pessoal em Março de 2017 e desconhecia que ao abrir conta, recebemos o voucher Leão Activo no valor de 70?, para utilizar, exclusivamente, na compra de material de jogo e de treino na Loja Verde do Estádio José Alvalade. Descobri posteriormente a tal campanha através de amigos. Assim, ao saber de tal campanha, liguei para linha de apoio do activo bank e expliquei a situação. confirma-se que a campanha ainda esta ativa porem a colaborada disse que o objectivo do activo bank não é informar o cliente mas sim o clube é que o deve fazer e que nada poderiam fazer. Entrei em contacto com o balcão onde abri as contas e o colaborador passa a mesma informação, tem de ser o cliente a solicitar caso contrario não tem direito. Eu dirigi-me ao balcão para conhecer o serviço, foi-me apresentado tudo no entanto foi ocultada essa campanha/parceria o que não me parece correto, se existe uma campanha ou parceria que o tem direito deve ser informado assim como fui informado da parceria com os Cinemas NOS. Agradeço uma analise da vossa parte e que resolvam a situação. Melhores cumprimentos"
Limite credito,"Sou cliente do banco actividade,desde meados de 2017 sendo sempre correto no tratamento  cliente e instituição. Trabalho como motorista de pesados na italia por ter dupla nacionalidade ( brasileira x italiana) e entao tenho contrato se trabalho a tempo indeterminado italiano e recibos de pagamentos italianos e IRF italiano podendo ser demonstrados a qualquer momento.. Nau há nada que desabone minha conduta na relação com banco ..jamais vi lei devendo jamais tive um problema..e mesmo assim tenho um cartao crédito valor de ?250.00 limite sendo sempre utilizado e pago rigorosamente pontual..por diversas vezes 1 ano.venho tentando aumento e mi é sempre negado.. ( sem nenhuma explicação) tenho recibo de pagamento em torno de ?3.200.00 que podem ser chegados a qualquer momento ..ate porque a instituição activobank é um Banco de poetas abertas ao mundo e.nau apenas restrito no âmbito nacional..entao gostaria antes de ser rejeitada as minha humildes proposta de aumento de limite,que fosse rigorosamente controlado minhas informações para chegarem realmente se as condiz,porque sendo parceiro cliente do banco estou decepcionado com o descaso no meu caso ciente da vostra compreensão ..obrigado"
Fiz um levantamento por mbway e retiraram o valor a duplicar da conta,"Fiz um levantamento por MBway através da APP do Activo Bank no valor de 10?, foi gerado um código e fui a uma caixa ATM mais próxima levantar o dinheiro, daí tudo bem, o problema é que apenas levantei 10? e na conta apareceu o valor em duplicado ao mesmo tempo, ou seja na conta foi descontado 20? em vez de 10?, liguei para a linha de apoio ao cliente e disseram que o MBway era gerido pela Sibs, e a minha pergunta é ""o que é que tenho a ver com isso"" ? Andam a brincar com dinheiro das pessoas ??? Isto é um erro grave e exigir que reponham o valor que retiraram em duplicado !!!"
Abertura de conta online,"Este banco tem o pior processo de apoio ao cliente que alguma vez experienciei. Hoje tentei fazer uma abertura de conta online, e após várias horas e tentativas, o apoio ao cliente não conseguiu resolver os inúmeros problemas que foram surgindo: -   a aplicação tem vários bugs durante o registo, voltando ao início várias vezes; -  a vídeo chamada de confirmação é simplesmente surreal: pedem para mostrar o cartão de cidadão para a câmara para tentar comprovar a marca timbrada, chegando a pedir para apontar uma lanterna. Após várias tentativas e 3 webcams diferentes, não foi possível avançar - o algoritmo de reconhecimento de imagem (para preenchimento dos dados do CC) é simplesmente péssimo e raramente funciona."
Cartões nunca recebidos,No dia 29 de Março perdi os meus cartões e liguei para o banco para pedir de os bloquear e de emitir cartões novos. Hoje è dia 20 de Abril e ainda estou sem cartões! Não sei quantas vezes já liguei sem resolver nada e esse atraso está a me custar um grande desconforto. A unica coisa feita logo a seguir do meu primeiro telefonema foi tirar-me o dinheiro para o duplicado...
Fraude,"Fui vítima de fraude bancária e tive um enorme prejuízo e até agora não tive um contacto do banco a respeito. Me apercebi do crime no dia 18/09 (quinta-feira) quando vi que a conta à ordem estava diferente do saldo que deveria ter, e de imediato liguei para o banco , a atendente cancelou o cartão multibanco e disse que tinha que esperar. No dia 20/09/2019 as transações ilícitas foram aprovadas e tive um prejuízo de 687,40?. Voltei a ligar para o banco e me disseram que investigariam as comprar e me contactavam, mas até agora não tive contacto do banco. Tenho contas a pagar e o meu saldo atual é de -100?. Estou completamente insatisfeito com os serviços do banco que por vezes indiquei a muitos amigos. Também já fiz queixa à polícia e aguardo soluções."
Falta de profissionalismo,esse banco não presta me deram um cartão a mais de um ano e a porcaria do limite nunca aumenta ficam pedindo comprovantes de rendimentos será q são cegos e não vêem os depósitos de rendimentos na conta sem contar que nem se quer atendem as chamadas lamentável  essa  (banco.)nunca vão crescer!!
Cobrança desconhecida - fraude,"No dia 24/12/20 houve uma compra na empresa Amazon UK, através de minha conta no valor de 48,01?, compra esta que desconheço, mesmo sem conta neste site e com todos os cuidados necessários sobre qualquer exposição de dados pessoais, fui vítima de fraude, ainda assim e mesmo a ter feito uma chamada ao ACTIVOBANK e dizer que não havia feito a compra, nada fizeram a não ser propor o cancelamento de minha conta. Como é possível uma empresa deste porte, autorizar uma compra, mesmo após minha ligação? Como é possível o banco autorizar uma compra que foi feita em Reino Unido sem pedir mais informações de proteção, como códigos ou mesmo uma chamada para saber se de facto poderiam autorizar a compra? O pior, eu quem fui lesado e constrangido, tive de cancelar minha conta e ainda ouvir de vossa colega que o tempo de espera junto a VISA para esclarecimentos são de 2 a 6 meses. Um grande abuso e absurdo, somos lesados e quem comete fraude fica ileso, os que não tem culpa são prejudicados. Irei com isso adiante, não por míseros 48?, mas sim pela falta de respeito pelos clientes."
Cobrança de taxa na utilização do paypal,"Quando faço uma compra pelo Paypal esta-me a ser cobrado uma taxa que esta identificada como ""Compra Paypal"" e ainda ""Custo de Serviço Internacional"". Nunca me aconteceu isto noutros bancos, há algo que possa fazer? Obrigado"
Processo vergonhoso crédito habitação,"O meu nome é Susana Mariano e em 2020 decidi adquirir um novo imóvel. Precisava de um crédito habitação no valor de 50.000?. Depois de sondar o mercado, reunir algumas propostas, acabei por decidir avançar com o ActivoBank por dois motivos: já tinha conta e, até ao momento, estava satisfeita e porque as condições para o crédito eram das mais aliciantes. 28/10 Iniciei o processo. Enviei documentação solicitada para a proposta de crédito habitação. Contacto: Inês Ricardo. ines.ricardo@activobank.pt | www.activobank.pt ActivoBank - by Millennium Activobank - Contact Center Av Dr Mário Soares (Tagus Park), Edif 9, Piso 0, 2744 - 005 Porto Salvo, Portugal + ??? ??? ??? | Ext. 1 ??? ??? ??? 29/10 Foram solicitadas as plantas cotadas do imóvel. 26/11 Enviei das plantas em falta para terminar o processo de crédito habitação. Informei que tinha urgência pois a questão das plantas tinha comprometido os timings. 03/12 Foi feita a avaliação da casa. Comecei a ficar preocupada porque não tive feedback. Neste processo, é importante referir que não tinha como contactar directamente a Inês Ricardo, apenas por e-mail. Ligava desesperadamente para o ActivoBank (contacto geral) e não era possível passarem a chamada. Apenas diziam que podiam informa-la para que me voltasse a contactar. Percebi que a Inês Ricardo era outsorcing do banco. Quando consegui finalmente falar com Inês percebi que estava completamente baralhada pois achava que a avaliação ainda nem tinha sido feita. Comecei a ficar realmente preocupada. Recorri a outro contacto que tinha a nível profissional que também não conseguiu ajudar-me. Fui avisando de forma muito alarmante que teria de efectuar a escritura da casa até 30 de Dezembro. Caso não acontecesse, iria perder o dinheiro dado no contracto de promessa compra e venda. 14/12 Depois de pressionar novamente, recebi o seguinte feedback por e-mail: ?Relativamente à avaliação, o assunto está a ser acompanhado e analisado pelo respectivo departamento. Assim que tivermos mais informação, entraremos em contacto consigo. Para uma maior brevidade no processo de Crédito Habitação e enquanto aguardamos mais informação sobre a avaliação, junto enviamos questionário médico que poderá preencher e devolver por esta mesma via (um por proponente).? 16/12 ?Novo feedback da Inês por e-mail: O processo de avaliação mantém-se em análise  pelo respectivo departamento.? 18/12 A Inês ligou-me a dizer que o crédito tinha sido aprovado e que iria ser contactada por outro departamento para concluir o processo. Pediu-me desculpa pela demora e assumiu que teria acontecido um problema interno. (durante estes dias fui pressionando de forma muito insistente) 22/12 Fui contactada na 6ª feira pela srª Inês Ricardo a informar que a minha escritura não poderia ser feita até dia 30 de dezembro. Fiz de tudo para que alguém responsável me contactasse com a máxima urgência. Na altura, estava completamente desesperada e a achar vergonhoso todo este processo, a ausência de respostas, a demora de feedbacks. Tentei de todas as formas e mais algumas falar com alguém que me ajudasse (alguém que coordenasse a gestão de créditos) porque precisava pelo menos de uma DATA certa para tentar adiar a realização da escritura. Em resposta a Srª Inês Ricardo transmitiu-me que não se ia comprometer com uma data mas que em principio a escritura se poderia realizar durante o mês de Janeiro. Reforço que sem uma data concreta não seria possível pedir um adiamento da escritura? não senti por parte do Active Bank qualquer vontade de encontrar uma solução para que eu não perdesse o valor adiantado no CPCV. Neste momento, sabia que iria perder os 5.000? que dei no contrato de promessa compra e venda. 30/12 NUNCA cheguei a obter feedback com uma data concreta para que tentasse adiar a escritura. A escritura aconteceu no dia 30/12, no entanto fui obrigada a pedir ajuda a familiares para não perder o dinhero que dei no contrato de promessa compra e venda. Pergunto: como seria se não conseguisse ter ajudas? Não poderia estar mais desiludida com todo este processo. Aconselho vivamente a que não avancem com créditos com este banco. Não estão minimamente  preparados, não são profissionais, não é possível manter contacto e o mais certo é comprometerem de forma muito negativa a vida das pessoas. Não há dinheiro que compense todo este transtorno e final de processo tão infeliz mas acredito que no mínimo deveria ser reembolsada com o valor da avaliação que foi feita à casa tendo em conta que o banco assumiu um erro no processamento da avaliação que foi paga por mim. (239,20?)."
Central de crédito,"Olá! Liguei para a central mais de 5 vezes para negociar o valor em dívida devido a taxa de esforco estar extremamente alta. Estou esperando ha mais de 10 dias e ninguem me ligou! Um absurdo. Por favor, liguem-me o quanto antes! Agradeco"
Encerramento conta,"Venho por este meio reclamar a falta de informação que me deram relativamente a aquisição de um cartão de credito visto ter pedido um sem abertura de conta e ao qual me informaram que não teria nenhuma abertura de conta só esta ligado ao nib de outro banco. passado uns dias reparei que tenho uma conta aberta no activobanco. gostaria de encerrar a conta ao qual me informaram que tenho que me deslocar a uma agencia e como informado, tenho 14 dias para cancelamento da conta sem motivo. para fazer a conta foi tudo muito fácil mas para cancelar ja não é assim tão fácil. gostaria de cancelar a conta o mais urgente possível"
Estorno,"Boa noite, Venho por este meio reclamar o estorno do debito de 29,95? realizado no dia 4 de fevereiro de 2020 pela entidade onlinecurriculos.com, realizei uma compra de 0,95 ?, e usaram os meus dados bancários para outro débito. Foi feita uma falcatrua, peço o reembolso do valor de 29,95 ?."
Depósito numerário retido no mb,"No dia 06/08/2019 fiz um depósito (numerário) na máquina MB do centro comercial Oeiras Parque, no Millenium. As células ficaram retidas e recebi um comprovativo do MB. No mesmo instante reclamei com uma das gestoras de atendimento do Millenium, que efetuou uma cópia do comprovativo e meus contactos, a dizer que em 24h o valor estaria em minha conta, pois a máquina seria verificada no mesmo dia. Caso houvesse qualquer problema, entraria em contacto. Passados dois dias, no dia 08/08/2019, abri nova reclamação junto ao ActivoBank, pois fui informado que a responsabilidade é do banco emissor do cartão. Enviei o comprovativo solicitado e desde então são mais de 6 reclamações por telefone, sendo 3 protocoladas, mais reclamações por email, etc. Sempre a mesma resposta: ""Não foi verificado, aguarde"". Essa semana recebi SMS deles próprios me cobrando o pagamento do cartão de crédito, ameaçando com o cancelamento do mesmo, no entanto o depósito para pagar está retido por eles. Id ReclamaCAo: 000120190115275 ID ReclamaCAo: 000120190117498 Id ReclamaCAo: 000120190123092"
Pedido de cartão de crédito negado,"Optei por abrir uma conta no ActivoBank por ser mais moderno e em teoria mais fácil do que o Millenium BCP,  onde já tenho conta há anos. Minha escolha pelo ActivoBank ao invés de outro banco digital deu-se por 2 motivos: é uma empresa Portuguesa, e também teria acesso a um cartão de crédito sem anuidade. No entanto, somente depois de já ter a conta aberta é que consegui um retorno do banco sobre o cartão de crédito, e que meu pedido havia sido negado uma vez que era preciso ser cliente há pelo menos 6 meses. O problema é que esta informação não está clara (e pelo que pesquisei, tampouco consta nas letras míudas) na App ou no site do banco. Também ofereci para comprovar rendimentos de outras maneiras, o que foi negado pelo colaborador."
Negociação,"Bom dia  eia através dessa reclamação que várias vezes tentei entrar em contato com para negociações mais sempre fui mal atendido e agora recebo uma. Mgs deles que vão usar outro critério opa pera aí liguei várias vezes da última um cara falou assim pra negociar vai depositando isso não se faz, nunca vi ninguém que não faça negociação não estou fugindo o mais importante é isso que está com falta de educação são eles que não atente seus clientes bens só qua do vc tem saldo positivo na conta e a mesma coisa se eu entrar na nusti a com danos moral pq. Fui mal. Atendido e não querem negociar"
Tempo de espera absurdo,Um absurdo a ineficiência para atendimento na agência do Centro Comercial Colombo. Já estou 2 horas a esperar e nenhuma senha foi chamada. Péssima experiência como cliente e como ser humano.
Cartão pré-pago!?,"A minha questão é muito simples. O Activobank, o qual apenas tinha razão de queixa da aplicação ultrapassada e constantes actualizações/manutenções (que compreendia por questões de segurança), fez/deixou fazer uma que me faz questionar o vosso serviço do cartão pré-pago para compras na internet. Eu por exclusão de partes, deduzo e até pelo que li nas condições, que o cartão pré-pago é, como o nome indica, pré-pago! Carrego primeiro ?X e se gastar os ?X numa ou mais compras, não poderei comprar mais nada até...o carregar de novo pois é um pré-pago. A coisa até aos dias de hoje tinham corrido bem (com as exceções já acima mencionadas), mas no passado dia 07/04 o Continente Online conseguiu descontar no meu cartão pré-pago ?96 + ?91 quando só teria lá cerca de ?100. E aqui é que está as minhas dúvidas que desejo ver esclarecidas. Da vossa parte através do apoio a cliente, que diga-se de positivo, é uma linha gratuita, dizem-me que tenho que ser eu a resolver a questão com o continente...já falei e dentro de 1 a 30 dias espero que fique resolvido, mas a questão é que este erro do continente é um erro vosso! Como é que é possível retirarem-me dinheiro de um cartão pré-pago quando este não tem provisão!? Mais, como podem facilmente verificar, faço muitas compras com esse mesmo cartão, por vezes por 2 ou 3 cêntimos tenho que o carregar e porquê? Porque é pré-pago! E amanhã se efectuar uma compra numa loja online do outro do mundo e me retirarem dinheiro que o cartão pré-pago não tem, também me vão dizer que tenho que resolver com o chinês!? Resumo isto em duas questões: A culpa é do cliente (eu)? Quem é que ficará com a responsabilidade de repor o montante que o ""chinês"" conseguir sacar do cartão pré-pago (que não esteja carregado é lógico)"
1 mês sem cartão de débito,"No dia 10 de Junho de 2019, perdi minha carteira, na qual estavam todos os meus cartões. Imediatamente, liguei ao banco para fazer o cancelamento e pedir novos, e me foi informado que os mesmos chegariam em 5 a 7 dias úteis. Àquela altura, já estranhei o facto, porque no mesmo dia em que abri a conta no Activo Bank deram-me um cartão, no próprio balcão, em questão de poucos minutos. Já neste primeiro momento, iniciou o meu stress com o banco, uma vez que não faz sentido algum este tipo de procedimento. Após a espera deste período, chegou apenas o cartão Boost em minha casa, no dia 19. Achei que, com este cartão, já fosse possível retomar operações do dia-a-dia, dado que foi o único que chegou à minha casa. Descobri que o cartão não permite operações como compras online, uso para pagamento em aplicações como Uber e afins, ou MB Way. Sendo assim, liguei ao banco na semana passada e me foi informado que, na verdade, preciso receber o cartão de débito para fazer as operações, e que este seria entregue no início desta semana. Hoje, quinta-feira, liguei ao banco porque não recebi o cartão. Informaram que o PIN (ou seja, ainda não era o cartão) havia sido enviado e que foi extraviado, portanto, fizeram outro pedido neste mesmo momento. Perguntei o prazo para recebimento do PIN, e informaram-me: 5 a 7 dias úteis. No entanto, apenas após o recebimento deste pin e minha comunicação ao banco, será enviado o cartão de débito, cujo recebimento levará de 5 a 7 dias úteis!!!! Ao fazer as contas, não fica difícil notar que ficarei sem cartão de débito por mais de 1 mês! Esta situação é inaceitável. Eu pedi meu cartão da conta do Brasil no mesmo dia que pedi cá em Portugal, e o cartão chegou à minha residência de lá em 10 dias corridos, sem envolver procedimentos estúpidos como o envio de PIN via correio, escrito em um papel! Esta situação toda não faz sentido algum e já estou passada com o banco, decidida a cancelar minha conta!"
Devolução do dinheiro,"Bom dia, Após ter efectuado uma compra online, fiz o pedido para a devolução da mesma. Tenho a confirmação por parte do comerciante que a devolução já foi efectuada no dia 15-07-2020 (prova essa registada, e enviada por email para o banco ActivoBank). Depois de ter contactado pela linha de apoio do ActivoBank, mais de 20 chamadas, a única informação que indicam é que já foi feita uma reclamação para essa mesma devolução e estão a aguardar uma conclusão por parte do backoffice. Aguardo que reponham o dinheiro na conta o mais rápido possível na minha conta, pois o dinheiro é meu e não vosso."
Banco volta atrás na decisão de aceitação de alteração de apólice de seguro,"Bom dia, Hoje fui contactado pelo Banco, o qual me informou que voltou atrás na decisão e que não aprovou uma das apólices de seguro de vida que tinha pedido para alterar, a 28 de Abril de 2020. Hoje verifico que a apólice que já tinha sido cancelada está de novo activa, pelo que me encontro a pagar duas apólices para o mesmo risco."
Emissão da declaração de rendimentos (categoria E) com custo de 60?,"Tendo solicitado a 28 de maio as declarações de rendimentos - Categoria E, de 2018 e 2017, fui confrontada com erros nas de 2018 e sem explicações para os valores apresentados e para as de 2017 a seguinte afirmação: ""Relativamente ao ano fiscal de 2017 , fui informado que a declaração de englobamento nos moldes apresentados apenas é extratada para o ano anterior, podendo no entanto ser emitida uma declaração a espelhar para os devidos efeitos, sem evocação de qualquer código do IRS, os rendimentos pagos pelo Banco e a retenção que efetuou, mas pelo facto de se tratar de uma declaração avulsa terá um custo de 60? de acordo com o preçário em vigor. "" Ora, se isto constitui uma obrigação da entidade bancária, porque não são enviadas estas declarações aos contribuintes? Também não são disponibilizados extratos de constituição de depósitos, nem tão pouco os juros pagos e imposto retido (nem em papel nem em digital). O preenchimento do Modelo 3 do IRS termina a 30 de junho, pelo que entendo que o ActivoBank tem a""obrigação"" de emitir as declarações de rendimentos - Categoria E."
Impossibilidade de abertura de conta,"Pretendo abrir conta no ActivoBank e, enquanto estudante que terminou o ensino secundário e que se vai candidatar à universidade, é me requerido um certificado de matrícula do ano letivo 2020-2021. Este ano as incrições para o ensino superior foram atrasadas, dado que as colocações apenas são reveladas a 29 de setembro, ao qual acrescerá um prazo de alguns dias tendo em conta que a inscrição na universidade não será imediata. Reclamo, portanto, do facto de me ver impossibilitado de abrir conta durante, provavelmente, mais de dois meses, devido à falta de noção e arbitrariedade dos termos de abertura de conta. Além disso, durante a videochamada que faz parte do processo de abertura de conta, o certificado de matrícula referente ao ano letivo 2019-2020 que eu apresentei foi verificado e foi-me dito que este ""é válido e está em conformidade"". Não sendo suficiente, só não consegui abrir conta antes (assumindo que durante o mês de julho ainda aceitariam a certidão que eu apresentei) devido a diversos erros por parte da instituição: erros por parte do sistema de reconhecimento facial durante as videochamadas e de conexão por parte da representante da instituição (o que invalidou a chamada, pois uma das minhas respostas não terá ficado percetível na gravação, mas já nesta altura, ainda davam como válido o documento que apresentei para provar a minha situação profissional). Muito obrigado pela atenção"
Encerramento de conta sem efeito,"Boa noite, contactei o vosso serviço de apoio ao cliente a salientar que no passado mês de novembro de 2019, enviei uma carta registada para efeitos de encerramento de conta, anexada com os meios de pagamento e um documento assinado por mim para efeito do mesmo. Eu infelizmente não encontro a possibilidade de deslocar a uma agência Millenium BCP que esta não existe na Ilha das Flores, Açores. A vossa resposta não foi aceitável. A pedir ao cliente ir a uma agência MBCP e insistir o mesmo. Sinto indignado por vosso modo burocrático por que abertura de conta foi simples. Agora o encerramento é mais complicado e inaceitável. Para ir a uma agência, tenho de comprar passagem de avião e deslocar-me à Ilha do Faial, para ser sincero é a mais próxima que tem o banco. É inadmissivel a forma como resolvem o problema, mesmo aos que moram a muitos kms de uma agência MBCP."
